Plant Name,Time,Production (W)
Guillaume,2025-04-25 07:00,4
Guillaume,2025-04-25 07:15,20
Guillaume,2025-04-25 07:30,45
Guillaume,2025-04-25 07:45,67
Guillaume,2025-04-25 08:00,90
Guillaume,2025-04-25 08:15,121
Guillaume,2025-04-25 08:30,129
Guillaume,2025-04-25 08:45,152
Guillaume,2025-04-25 09:00,323
Guillaume,2025-04-25 09:15,413
Guillaume,2025-04-25 09:30,491
Guillaume,2025-04-25 09:45,607
Guillaume,2025-04-25 10:00,595
Guillaume,2025-04-25 10:15,770
Guillaume,2025-04-25 10:30,1066
Guillaume,2025-04-25 10:45,1169
Guillaume,2025-04-25 11:00,1275
Guillaume,2025-04-25 11:15,1451
Guillaume,2025-04-25 11:30,1523
Guillaume,2025-04-25 11:45,749
Guillaume,2025-04-25 12:00,868
Guillaume,2025-04-25 12:15,1763
Guillaume,2025-04-25 12:30,629
Guillaume,2025-04-25 12:45,1933
Guillaume,2025-04-25 13:00,620
Guillaume,2025-04-25 13:15,1602
Guillaume,2025-04-25 13:30,507
Guillaume,2025-04-25 13:45,2081
Guillaume,2025-04-25 14:00,478
Guillaume,2025-04-25 14:15,549
Guillaume,2025-04-25 14:30,553
Guillaume,2025-04-25 14:45,581
Guillaume,2025-04-25 15:00,452
Guillaume,2025-04-25 15:15,451
Guillaume,2025-04-25 15:30,382
Guillaume,2025-04-25 15:45,346
Guillaume,2025-04-25 16:00,552
Guillaume,2025-04-25 16:15,453
Guillaume,2025-04-25 16:30,234
Guillaume,2025-04-25 16:45,515
Guillaume,2025-04-25 17:00,232
Guillaume,2025-04-25 17:15,358
Guillaume,2025-04-25 17:30,438
Guillaume,2025-04-25 17:45,724
Guillaume,2025-04-25 18:00,267
Guillaume,2025-04-25 18:15,193
Guillaume,2025-04-25 18:30,186
Guillaume,2025-04-25 18:45,252
Guillaume,2025-04-25 19:00,271
Guillaume,2025-04-25 19:15,131
Guillaume,2025-04-25 19:30,124
Guillaume,2025-04-25 19:45,72
Guillaume,2025-04-25 20:00,57
Guillaume,2025-04-25 20:15,36
Guillaume,2025-04-25 20:30,33
Guillaume,2025-04-25 20:45,21
Guillaume,2025-04-25 21:00,7
Guillaume,2025-04-25 21:15,0
Guillaume,2025-04-25 21:30,0
Guillaume,2025-04-25 21:45,0
