Plant Name,Time,Production (W)
Guillaume,2025-09-02 08:00,0
Guillaume,2025-09-02 08:15,4
Guillaume,2025-09-02 08:30,6
Guillaume,2025-09-02 08:45,5
Guillaume,2025-09-02 09:00,53
Guillaume,2025-09-02 09:15,149
Guillaume,2025-09-02 09:30,312
Guillaume,2025-09-02 09:45,183
Guillaume,2025-09-02 10:00,129
Guillaume,2025-09-02 10:15,418
Guillaume,2025-09-02 10:30,602
Guillaume,2025-09-02 10:45,675
Guillaume,2025-09-02 11:00,307
Guillaume,2025-09-02 11:15,644
Guillaume,2025-09-02 11:30,758
Guillaume,2025-09-02 11:45,1846
Guillaume,2025-09-02 12:00,426
Guillaume,2025-09-02 12:15,277
Guillaume,2025-09-02 12:30,531
Guillaume,2025-09-02 12:45,1558
Guillaume,2025-09-02 13:00,1111
Guillaume,2025-09-02 13:15,615
Guillaume,2025-09-02 13:30,985
Guillaume,2025-09-02 13:45,334
Guillaume,2025-09-02 14:00,198
Guillaume,2025-09-02 14:15,767
Guillaume,2025-09-02 14:30,1136
Guillaume,2025-09-02 14:45,1057
Guillaume,2025-09-02 15:00,573
Guillaume,2025-09-02 15:15,766
Guillaume,2025-09-02 15:30,427
Guillaume,2025-09-02 15:45,578
Guillaume,2025-09-02 16:00,1681
Guillaume,2025-09-02 16:15,703
Guillaume,2025-09-02 16:30,181
Guillaume,2025-09-02 16:45,454
Guillaume,2025-09-02 17:00,381
Guillaume,2025-09-02 17:15,471
Guillaume,2025-09-02 17:30,307
Guillaume,2025-09-02 17:45,446
Guillaume,2025-09-02 18:00,280
Guillaume,2025-09-02 18:15,436
Guillaume,2025-09-02 18:30,219
Guillaume,2025-09-02 18:45,513
Guillaume,2025-09-02 19:00,180
Guillaume,2025-09-02 19:15,196
Guillaume,2025-09-02 19:30,103
Guillaume,2025-09-02 19:45,67
Guillaume,2025-09-02 20:00,38
Guillaume,2025-09-02 20:15,28
Guillaume,2025-09-02 20:30,12
Guillaume,2025-09-02 20:45,0
Guillaume,2025-09-02 21:00,0
Guillaume,2025-09-02 21:15,0
