Plant Name,Time,Production (W)
Guillaume,2025-05-02 06:45,0
Guillaume,2025-05-02 07:00,0
Guillaume,2025-05-02 07:15,10
Guillaume,2025-05-02 07:30,24
Guillaume,2025-05-02 07:45,40
Guillaume,2025-05-02 08:00,74
Guillaume,2025-05-02 08:15,138
Guillaume,2025-05-02 08:30,110
Guillaume,2025-05-02 08:45,173
Guillaume,2025-05-02 09:00,277
Guillaume,2025-05-02 09:15,380
Guillaume,2025-05-02 09:30,252
Guillaume,2025-05-02 09:45,301
Guillaume,2025-05-02 10:00,327
Guillaume,2025-05-02 10:15,352
Guillaume,2025-05-02 10:30,412
Guillaume,2025-05-02 10:45,504
Guillaume,2025-05-02 11:00,614
Guillaume,2025-05-02 11:15,950
Guillaume,2025-05-02 11:30,833
Guillaume,2025-05-02 11:45,1324
Guillaume,2025-05-02 12:00,1357
Guillaume,2025-05-02 12:15,1562
Guillaume,2025-05-02 12:30,1452
Guillaume,2025-05-02 12:45,1756
Guillaume,2025-05-02 13:00,1673
Guillaume,2025-05-02 13:15,1830
Guillaume,2025-05-02 13:30,1479
Guillaume,2025-05-02 13:45,1662
Guillaume,2025-05-02 14:00,873
Guillaume,2025-05-02 14:15,1857
Guillaume,2025-05-02 14:30,1868
Guillaume,2025-05-02 14:45,1047
Guillaume,2025-05-02 15:00,2158
Guillaume,2025-05-02 15:15,1943
Guillaume,2025-05-02 15:30,1764
Guillaume,2025-05-02 15:45,1631
Guillaume,2025-05-02 16:00,1426
Guillaume,2025-05-02 16:15,1407
Guillaume,2025-05-02 16:30,1429
Guillaume,2025-05-02 16:45,834
Guillaume,2025-05-02 17:00,595
Guillaume,2025-05-02 17:15,463
Guillaume,2025-05-02 17:30,363
Guillaume,2025-05-02 17:45,346
Guillaume,2025-05-02 18:00,323
Guillaume,2025-05-02 18:15,319
Guillaume,2025-05-02 18:30,312
Guillaume,2025-05-02 18:45,256
Guillaume,2025-05-02 19:00,185
Guillaume,2025-05-02 19:15,115
Guillaume,2025-05-02 19:30,168
Guillaume,2025-05-02 19:45,127
Guillaume,2025-05-02 20:00,91
Guillaume,2025-05-02 20:15,67
Guillaume,2025-05-02 20:30,47
Guillaume,2025-05-02 20:45,31
Guillaume,2025-05-02 21:00,13
Guillaume,2025-05-02 21:15,0
Guillaume,2025-05-02 21:30,0
Guillaume,2025-05-02 21:45,0
