Plant Name,Time,Production (W)
Guillaume,2025-08-27 07:15,0
Guillaume,2025-08-27 07:30,16
Guillaume,2025-08-27 07:45,40
Guillaume,2025-08-27 08:00,48
Guillaume,2025-08-27 08:15,80
Guillaume,2025-08-27 08:30,91
Guillaume,2025-08-27 08:45,151
Guillaume,2025-08-27 09:00,166
Guillaume,2025-08-27 09:15,313
Guillaume,2025-08-27 09:30,419
Guillaume,2025-08-27 09:45,248
Guillaume,2025-08-27 10:00,324
Guillaume,2025-08-27 10:15,465
Guillaume,2025-08-27 10:30,602
Guillaume,2025-08-27 10:45,738
Guillaume,2025-08-27 11:00,1270
Guillaume,2025-08-27 11:15,1246
Guillaume,2025-08-27 11:30,1157
Guillaume,2025-08-27 11:45,179
Guillaume,2025-08-27 12:00,756
Guillaume,2025-08-27 12:15,1736
Guillaume,2025-08-27 12:30,1528
Guillaume,2025-08-27 12:45,655
Guillaume,2025-08-27 13:00,918
Guillaume,2025-08-27 13:15,1278
Guillaume,2025-08-27 13:30,1290
Guillaume,2025-08-27 13:45,635
Guillaume,2025-08-27 14:00,739
Guillaume,2025-08-27 14:15,677
Guillaume,2025-08-27 14:30,856
Guillaume,2025-08-27 14:45,960
Guillaume,2025-08-27 15:00,635
Guillaume,2025-08-27 15:15,626
Guillaume,2025-08-27 15:30,689
Guillaume,2025-08-27 15:45,615
Guillaume,2025-08-27 16:00,553
Guillaume,2025-08-27 16:15,226
Guillaume,2025-08-27 16:30,722
Guillaume,2025-08-27 16:45,570
Guillaume,2025-08-27 17:00,766
Guillaume,2025-08-27 17:15,971
Guillaume,2025-08-27 17:30,747
Guillaume,2025-08-27 17:45,366
Guillaume,2025-08-27 18:00,299
Guillaume,2025-08-27 18:15,605
Guillaume,2025-08-27 18:30,328
Guillaume,2025-08-27 18:45,268
Guillaume,2025-08-27 19:00,215
Guillaume,2025-08-27 19:15,169
Guillaume,2025-08-27 19:30,12
Guillaume,2025-08-27 19:45,9
Guillaume,2025-08-27 20:00,17
Guillaume,2025-08-27 20:15,15
Guillaume,2025-08-27 20:30,63
Guillaume,2025-08-27 20:45,19
Guillaume,2025-08-27 21:00,3
Guillaume,2025-08-27 21:15,0
Guillaume,2025-08-27 21:30,0
