Plant Name,Time,Production (W)
Guillaume,2025-03-26 07:00,0
Guillaume,2025-03-26 07:15,8
Guillaume,2025-03-26 07:30,33
Guillaume,2025-03-26 07:45,58
Guillaume,2025-03-26 08:00,79
Guillaume,2025-03-26 08:15,123
Guillaume,2025-03-26 08:30,148
Guillaume,2025-03-26 08:45,173
Guillaume,2025-03-26 09:00,147
Guillaume,2025-03-26 09:15,214
Guillaume,2025-03-26 09:30,217
Guillaume,2025-03-26 09:45,276
Guillaume,2025-03-26 10:00,302
Guillaume,2025-03-26 10:15,361
Guillaume,2025-03-26 10:30,530
Guillaume,2025-03-26 10:45,304
Guillaume,2025-03-26 11:00,432
Guillaume,2025-03-26 11:15,629
Guillaume,2025-03-26 11:30,679
Guillaume,2025-03-26 11:45,994
Guillaume,2025-03-26 12:00,353
Guillaume,2025-03-26 12:15,698
Guillaume,2025-03-26 12:30,681
Guillaume,2025-03-26 12:45,485
Guillaume,2025-03-26 13:00,1167
Guillaume,2025-03-26 13:15,889
Guillaume,2025-03-26 13:30,1784
Guillaume,2025-03-26 13:45,727
Guillaume,2025-03-26 14:00,1052
Guillaume,2025-03-26 14:15,694
Guillaume,2025-03-26 14:30,642
Guillaume,2025-03-26 14:45,1483
Guillaume,2025-03-26 15:00,490
Guillaume,2025-03-26 15:15,137
Guillaume,2025-03-26 15:30,135
Guillaume,2025-03-26 15:45,185
Guillaume,2025-03-26 16:00,251
Guillaume,2025-03-26 16:15,374
Guillaume,2025-03-26 16:30,335
Guillaume,2025-03-26 16:45,324
Guillaume,2025-03-26 17:00,272
Guillaume,2025-03-26 17:15,214
Guillaume,2025-03-26 17:30,148
Guillaume,2025-03-26 17:45,156
Guillaume,2025-03-26 18:00,156
Guillaume,2025-03-26 18:15,124
Guillaume,2025-03-26 18:30,88
Guillaume,2025-03-26 18:45,63
Guillaume,2025-03-26 19:00,50
Guillaume,2025-03-26 19:15,20
Guillaume,2025-03-26 19:30,3
Guillaume,2025-03-26 19:45,0
Guillaume,2025-03-26 20:00,0
