Plant Name,Time,Production (W)
Guillaume,2025-05-14 06:15,0
Guillaume,2025-05-14 06:30,15
Guillaume,2025-05-14 06:45,29
Guillaume,2025-05-14 07:00,42
Guillaume,2025-05-14 07:15,54
Guillaume,2025-05-14 07:30,67
Guillaume,2025-05-14 07:45,80
Guillaume,2025-05-14 08:00,90
Guillaume,2025-05-14 08:15,109
Guillaume,2025-05-14 08:30,154
Guillaume,2025-05-14 08:45,422
Guillaume,2025-05-14 09:00,537
Guillaume,2025-05-14 09:15,671
Guillaume,2025-05-14 09:30,791
Guillaume,2025-05-14 09:45,894
Guillaume,2025-05-14 10:00,1007
Guillaume,2025-05-14 10:15,1112
Guillaume,2025-05-14 10:30,1213
Guillaume,2025-05-14 10:45,1296
Guillaume,2025-05-14 11:00,1337
Guillaume,2025-05-14 11:15,1413
Guillaume,2025-05-14 11:30,1483
Guillaume,2025-05-14 11:45,1580
Guillaume,2025-05-14 12:00,1617
Guillaume,2025-05-14 12:15,1551
Guillaume,2025-05-14 12:30,1644
Guillaume,2025-05-14 12:45,1806
Guillaume,2025-05-14 13:15,1986
Guillaume,2025-05-14 13:30,1945
Guillaume,2025-05-14 13:45,2105
Guillaume,2025-05-14 14:00,512
Guillaume,2025-05-14 14:15,519
Guillaume,2025-05-14 14:30,938
Guillaume,2025-05-14 14:45,531
Guillaume,2025-05-14 15:00,623
Guillaume,2025-05-14 15:15,547
Guillaume,2025-05-14 15:30,1935
Guillaume,2025-05-14 15:45,2033
Guillaume,2025-05-14 16:00,472
Guillaume,2025-05-14 16:15,551
Guillaume,2025-05-14 16:30,720
Guillaume,2025-05-14 16:45,205
Guillaume,2025-05-14 17:00,315
Guillaume,2025-05-14 17:15,277
Guillaume,2025-05-14 17:30,254
Guillaume,2025-05-14 17:45,204
Guillaume,2025-05-14 18:00,317
Guillaume,2025-05-14 18:15,371
Guillaume,2025-05-14 18:30,328
Guillaume,2025-05-14 18:45,356
Guillaume,2025-05-14 19:00,417
Guillaume,2025-05-14 19:15,273
Guillaume,2025-05-14 19:30,161
Guillaume,2025-05-14 19:45,136
Guillaume,2025-05-14 20:00,108
Guillaume,2025-05-14 20:15,91
Guillaume,2025-05-14 20:30,95
Guillaume,2025-05-14 20:45,73
Guillaume,2025-05-14 21:00,30
Guillaume,2025-05-14 21:15,17
Guillaume,2025-05-14 21:30,8
Guillaume,2025-05-14 21:45,0
Guillaume,2025-05-14 22:00,0
Guillaume,2025-05-14 22:15,0
