Plant Name,Time,Production (W),From Grid(+)/To Grid(-) (W)
Guillaume,2025-06-28 00:00,31,0
Guillaume,2025-06-28 00:15,41,0
Guillaume,2025-06-28 00:30,50,0
Guillaume,2025-06-28 00:45,57,0
Guillaume,2025-06-28 01:45,0,0
Guillaume,2025-06-28 02:45,0,0
Guillaume,2025-06-28 03:45,0,0
Guillaume,2025-06-28 04:45,0,0
Guillaume,2025-06-28 05:45,0,0
Guillaume,2025-06-28 06:45,0,0
Guillaume,2025-06-28 07:45,0,0
Guillaume,2025-06-28 08:45,0,0
Guillaume,2025-06-28 09:45,0,0
Guillaume,2025-06-28 10:45,0,0
Guillaume,2025-06-28 11:45,0,0
Guillaume,2025-06-28 12:45,0,0
Guillaume,2025-06-28 13:45,0,0
Guillaume,2025-06-28 14:45,0,0
Guillaume,2025-06-28 15:45,0,0
Guillaume,2025-06-28 16:45,0,0
Guillaume,2025-06-28 17:45,0,0
Guillaume,2025-06-28 18:45,0,0
Guillaume,2025-06-28 19:45,0,0
Guillaume,2025-06-28 20:45,0,0
Guillaume,2025-06-28 21:45,0,0
Guillaume,2025-06-28 22:45,0,0
Guillaume,2025-06-28 23:45,0,0
