Plant Name,Time,Production (W)
Guillaume,2025-04-09 07:30,5
Guillaume,2025-04-09 07:45,22
Guillaume,2025-04-09 08:00,42
Guillaume,2025-04-09 08:15,63
Guillaume,2025-04-09 08:30,90
Guillaume,2025-04-09 08:45,112
Guillaume,2025-04-09 09:00,129
Guillaume,2025-04-09 09:15,208
Guillaume,2025-04-09 09:30,220
Guillaume,2025-04-09 09:45,224
Guillaume,2025-04-09 10:00,206
Guillaume,2025-04-09 10:15,231
Guillaume,2025-04-09 10:30,439
Guillaume,2025-04-09 10:45,1197
Guillaume,2025-04-09 11:00,1301
Guillaume,2025-04-09 11:15,1409
Guillaume,2025-04-09 11:30,1489
Guillaume,2025-04-09 11:45,1577
Guillaume,2025-04-09 12:00,1661
Guillaume,2025-04-09 12:15,1735
Guillaume,2025-04-09 12:30,1771
Guillaume,2025-04-09 12:45,1813
Guillaume,2025-04-09 13:00,1857
Guillaume,2025-04-09 13:15,1880
Guillaume,2025-04-09 13:30,1888
Guillaume,2025-04-09 13:45,1897
Guillaume,2025-04-09 14:00,1896
Guillaume,2025-04-09 14:15,1920
Guillaume,2025-04-09 14:30,1894
Guillaume,2025-04-09 14:45,1874
Guillaume,2025-04-09 15:00,1842
Guillaume,2025-04-09 15:15,1836
Guillaume,2025-04-09 15:30,1807
Guillaume,2025-04-09 15:45,1742
Guillaume,2025-04-09 16:00,1660
Guillaume,2025-04-09 16:15,1596
Guillaume,2025-04-09 16:30,1538
Guillaume,2025-04-09 16:45,1450
Guillaume,2025-04-09 17:00,1364
Guillaume,2025-04-09 17:15,1265
Guillaume,2025-04-09 17:30,1140
Guillaume,2025-04-09 17:45,1036
Guillaume,2025-04-09 18:00,919
Guillaume,2025-04-09 18:15,787
Guillaume,2025-04-09 18:30,654
Guillaume,2025-04-09 18:45,532
Guillaume,2025-04-09 19:00,407
Guillaume,2025-04-09 19:15,289
Guillaume,2025-04-09 19:30,191
Guillaume,2025-04-09 19:45,115
Guillaume,2025-04-09 20:00,68
Guillaume,2025-04-09 20:15,39
Guillaume,2025-04-09 20:30,16
Guillaume,2025-04-09 20:45,0
Guillaume,2025-04-09 21:00,0
Guillaume,2025-04-09 21:15,0
