Plant Name,Time,Production (W)
Guillaume,2025-05-08 06:45,4
Guillaume,2025-05-08 07:00,20
Guillaume,2025-05-08 07:15,36
Guillaume,2025-05-08 07:30,66
Guillaume,2025-05-08 07:45,95
Guillaume,2025-05-08 08:00,130
Guillaume,2025-05-08 08:15,178
Guillaume,2025-05-08 08:30,254
Guillaume,2025-05-08 08:45,333
Guillaume,2025-05-08 09:00,311
Guillaume,2025-05-08 09:15,636
Guillaume,2025-05-08 09:30,551
Guillaume,2025-05-08 09:45,681
Guillaume,2025-05-08 10:00,680
Guillaume,2025-05-08 10:15,432
Guillaume,2025-05-08 10:30,520
Guillaume,2025-05-08 10:45,646
Guillaume,2025-05-08 11:00,761
Guillaume,2025-05-08 11:15,934
Guillaume,2025-05-08 11:30,1330
Guillaume,2025-05-08 11:45,1567
Guillaume,2025-05-08 12:00,387
Guillaume,2025-05-08 12:15,1713
Guillaume,2025-05-08 12:30,1018
Guillaume,2025-05-08 12:45,650
Guillaume,2025-05-08 13:00,897
Guillaume,2025-05-08 13:15,952
Guillaume,2025-05-08 13:30,1474
Guillaume,2025-05-08 13:45,477
Guillaume,2025-05-08 14:00,748
Guillaume,2025-05-08 14:15,1816
Guillaume,2025-05-08 14:30,1111
Guillaume,2025-05-08 14:45,604
Guillaume,2025-05-08 15:00,2033
Guillaume,2025-05-08 15:15,1985
Guillaume,2025-05-08 15:30,690
Guillaume,2025-05-08 15:45,471
Guillaume,2025-05-08 16:00,657
Guillaume,2025-05-08 16:15,625
Guillaume,2025-05-08 16:30,329
Guillaume,2025-05-08 16:45,350
Guillaume,2025-05-08 17:00,698
Guillaume,2025-05-08 17:15,713
Guillaume,2025-05-08 17:30,1099
Guillaume,2025-05-08 17:45,1050
Guillaume,2025-05-08 18:00,1077
Guillaume,2025-05-08 18:15,189
Guillaume,2025-05-08 18:30,205
Guillaume,2025-05-08 18:45,582
Guillaume,2025-05-08 19:00,198
Guillaume,2025-05-08 19:15,222
Guillaume,2025-05-08 19:30,254
Guillaume,2025-05-08 19:45,117
Guillaume,2025-05-08 20:00,47
Guillaume,2025-05-08 20:15,50
Guillaume,2025-05-08 20:30,84
Guillaume,2025-05-08 20:45,39
Guillaume,2025-05-08 21:00,29
Guillaume,2025-05-08 21:15,10
Guillaume,2025-05-08 21:30,0
Guillaume,2025-05-08 21:45,0
Guillaume,2025-05-08 22:00,0
