Plant Name,Time,Production (W)
Guillaume,2025-05-01 06:45,7
Guillaume,2025-05-01 07:00,26
Guillaume,2025-05-01 07:15,49
Guillaume,2025-05-01 07:30,79
Guillaume,2025-05-01 07:45,108
Guillaume,2025-05-01 08:00,120
Guillaume,2025-05-01 08:15,156
Guillaume,2025-05-01 08:30,209
Guillaume,2025-05-01 08:45,347
Guillaume,2025-05-01 09:00,552
Guillaume,2025-05-01 09:15,317
Guillaume,2025-05-01 09:30,275
Guillaume,2025-05-01 09:45,346
Guillaume,2025-05-01 10:00,743
Guillaume,2025-05-01 10:15,878
Guillaume,2025-05-01 10:30,1141
Guillaume,2025-05-01 10:45,640
Guillaume,2025-05-01 11:00,816
Guillaume,2025-05-01 11:15,880
Guillaume,2025-05-01 11:30,697
Guillaume,2025-05-01 11:45,933
Guillaume,2025-05-01 12:00,651
Guillaume,2025-05-01 12:15,1229
Guillaume,2025-05-01 12:30,906
Guillaume,2025-05-01 12:45,1677
Guillaume,2025-05-01 13:00,1886
Guillaume,2025-05-01 13:15,1866
Guillaume,2025-05-01 13:30,1830
Guillaume,2025-05-01 13:45,1836
Guillaume,2025-05-01 14:00,1845
Guillaume,2025-05-01 14:15,1825
Guillaume,2025-05-01 14:30,1823
Guillaume,2025-05-01 14:45,582
Guillaume,2025-05-01 15:00,1903
Guillaume,2025-05-01 15:15,1949
Guillaume,2025-05-01 15:30,1172
Guillaume,2025-05-01 15:45,1792
Guillaume,2025-05-01 16:00,910
Guillaume,2025-05-01 16:15,650
Guillaume,2025-05-01 16:30,1053
Guillaume,2025-05-01 16:45,1345
Guillaume,2025-05-01 17:00,1190
Guillaume,2025-05-01 17:15,646
Guillaume,2025-05-01 17:30,732
Guillaume,2025-05-01 17:45,1074
Guillaume,2025-05-01 18:00,578
Guillaume,2025-05-01 18:15,251
Guillaume,2025-05-01 18:30,121
Guillaume,2025-05-01 18:45,58
Guillaume,2025-05-01 19:00,46
Guillaume,2025-05-01 19:15,144
Guillaume,2025-05-01 19:30,253
Guillaume,2025-05-01 19:45,243
Guillaume,2025-05-01 20:00,182
Guillaume,2025-05-01 20:15,140
Guillaume,2025-05-01 20:30,52
Guillaume,2025-05-01 20:45,20
Guillaume,2025-05-01 21:00,9
Guillaume,2025-05-01 21:15,0
Guillaume,2025-05-01 21:30,0
Guillaume,2025-05-01 21:45,0
