Plant Name,Time,Production (W)
Guillaume,2025-09-03 07:30,0
Guillaume,2025-09-03 07:45,17
Guillaume,2025-09-03 08:00,0
Guillaume,2025-09-03 08:15,18
Guillaume,2025-09-03 08:30,9
Guillaume,2025-09-03 08:45,51
Guillaume,2025-09-03 09:00,32
Guillaume,2025-09-03 09:15,49
Guillaume,2025-09-03 09:30,94
Guillaume,2025-09-03 09:45,231
Guillaume,2025-09-03 10:00,120
Guillaume,2025-09-03 10:15,58
Guillaume,2025-09-03 10:30,210
Guillaume,2025-09-03 10:45,65
Guillaume,2025-09-03 11:00,93
Guillaume,2025-09-03 11:15,275
Guillaume,2025-09-03 11:30,219
Guillaume,2025-09-03 11:45,325
Guillaume,2025-09-03 12:00,440
Guillaume,2025-09-03 12:15,325
Guillaume,2025-09-03 12:30,687
Guillaume,2025-09-03 12:45,328
Guillaume,2025-09-03 13:00,1720
Guillaume,2025-09-03 13:15,407
Guillaume,2025-09-03 13:30,601
Guillaume,2025-09-03 13:45,206
Guillaume,2025-09-03 14:00,1977
Guillaume,2025-09-03 14:15,544
Guillaume,2025-09-03 14:30,2199
Guillaume,2025-09-03 14:45,620
Guillaume,2025-09-03 15:00,915
Guillaume,2025-09-03 15:15,974
Guillaume,2025-09-03 15:30,333
Guillaume,2025-09-03 15:45,746
Guillaume,2025-09-03 16:00,593
Guillaume,2025-09-03 16:15,1878
Guillaume,2025-09-03 16:30,1575
Guillaume,2025-09-03 16:45,1164
Guillaume,2025-09-03 17:00,1514
Guillaume,2025-09-03 17:15,969
Guillaume,2025-09-03 17:30,377
Guillaume,2025-09-03 17:45,1138
Guillaume,2025-09-03 18:00,969
Guillaume,2025-09-03 18:15,833
Guillaume,2025-09-03 18:30,691
Guillaume,2025-09-03 18:45,574
Guillaume,2025-09-03 19:00,443
Guillaume,2025-09-03 19:15,293
Guillaume,2025-09-03 19:30,257
Guillaume,2025-09-03 19:45,58
Guillaume,2025-09-03 20:00,44
Guillaume,2025-09-03 20:15,33
Guillaume,2025-09-03 20:30,18
Guillaume,2025-09-03 20:45,3
Guillaume,2025-09-03 21:00,0
Guillaume,2025-09-03 21:15,0
