Plant Name,Time,Production (W)
Guillaume,2025-05-09 06:30,0
Guillaume,2025-05-09 06:45,11
Guillaume,2025-05-09 07:00,26
Guillaume,2025-05-09 07:15,41
Guillaume,2025-05-09 07:30,63
Guillaume,2025-05-09 07:45,84
Guillaume,2025-05-09 08:00,114
Guillaume,2025-05-09 08:15,161
Guillaume,2025-05-09 08:30,242
Guillaume,2025-05-09 08:45,193
Guillaume,2025-05-09 09:00,410
Guillaume,2025-05-09 09:15,548
Guillaume,2025-05-09 09:30,572
Guillaume,2025-05-09 09:45,738
Guillaume,2025-05-09 10:00,917
Guillaume,2025-05-09 10:15,1022
Guillaume,2025-05-09 10:30,1129
Guillaume,2025-05-09 10:45,1233
Guillaume,2025-05-09 11:00,1322
Guillaume,2025-05-09 11:15,1404
Guillaume,2025-05-09 11:30,1497
Guillaume,2025-05-09 11:45,1549
Guillaume,2025-05-09 12:00,1617
Guillaume,2025-05-09 12:15,1683
Guillaume,2025-05-09 12:30,1742
Guillaume,2025-05-09 12:45,1787
Guillaume,2025-05-09 13:00,890
Guillaume,2025-05-09 13:15,1350
Guillaume,2025-05-09 13:30,397
Guillaume,2025-05-09 13:45,295
Guillaume,2025-05-09 14:00,194
Guillaume,2025-05-09 14:15,354
Guillaume,2025-05-09 14:30,784
Guillaume,2025-05-09 14:45,927
Guillaume,2025-05-09 15:00,909
Guillaume,2025-05-09 15:15,663
Guillaume,2025-05-09 15:30,830
Guillaume,2025-05-09 15:45,427
Guillaume,2025-05-09 16:00,178
Guillaume,2025-05-09 16:15,316
Guillaume,2025-05-09 16:30,725
Guillaume,2025-05-09 16:45,1697
Guillaume,2025-05-09 17:00,338
Guillaume,2025-05-09 17:15,388
Guillaume,2025-05-09 17:30,1299
Guillaume,2025-05-09 17:45,1166
Guillaume,2025-05-09 18:00,856
Guillaume,2025-05-09 18:15,1007
Guillaume,2025-05-09 18:30,330
Guillaume,2025-05-09 18:45,104
Guillaume,2025-05-09 19:00,118
Guillaume,2025-05-09 19:15,133
Guillaume,2025-05-09 19:30,72
Guillaume,2025-05-09 19:45,92
Guillaume,2025-05-09 20:00,66
Guillaume,2025-05-09 20:15,14
Guillaume,2025-05-09 20:30,38
Guillaume,2025-05-09 20:45,7
Guillaume,2025-05-09 21:00,22
Guillaume,2025-05-09 21:15,13
Guillaume,2025-05-09 21:30,3
Guillaume,2025-05-09 21:45,0
Guillaume,2025-05-09 22:00,0
