Plant Name,Time,Production (W)
Guillaume,2025-08-26 07:30,21
Guillaume,2025-08-26 07:45,33
Guillaume,2025-08-26 08:00,57
Guillaume,2025-08-26 08:15,81
Guillaume,2025-08-26 08:30,92
Guillaume,2025-08-26 08:45,134
Guillaume,2025-08-26 09:00,177
Guillaume,2025-08-26 09:15,310
Guillaume,2025-08-26 09:30,226
Guillaume,2025-08-26 09:45,312
Guillaume,2025-08-26 10:00,246
Guillaume,2025-08-26 10:15,564
Guillaume,2025-08-26 10:30,191
Guillaume,2025-08-26 10:45,1341
Guillaume,2025-08-26 11:00,250
Guillaume,2025-08-26 11:15,364
Guillaume,2025-08-26 11:30,134
Guillaume,2025-08-26 11:45,407
Guillaume,2025-08-26 12:00,289
Guillaume,2025-08-26 12:15,481
Guillaume,2025-08-26 12:30,184
Guillaume,2025-08-26 12:45,260
Guillaume,2025-08-26 13:00,941
Guillaume,2025-08-26 13:15,764
Guillaume,2025-08-26 13:30,2016
Guillaume,2025-08-26 13:45,651
Guillaume,2025-08-26 14:00,2037
Guillaume,2025-08-26 14:15,1102
Guillaume,2025-08-26 14:30,2242
Guillaume,2025-08-26 14:45,538
Guillaume,2025-08-26 15:00,554
Guillaume,2025-08-26 15:15,496
Guillaume,2025-08-26 15:30,594
Guillaume,2025-08-26 15:45,463
Guillaume,2025-08-26 16:00,381
Guillaume,2025-08-26 16:15,1580
Guillaume,2025-08-26 16:30,1513
Guillaume,2025-08-26 16:45,1453
Guillaume,2025-08-26 17:00,1273
Guillaume,2025-08-26 17:15,1203
Guillaume,2025-08-26 17:30,1224
Guillaume,2025-08-26 17:45,1124
Guillaume,2025-08-26 18:00,971
Guillaume,2025-08-26 18:15,834
Guillaume,2025-08-26 18:30,716
Guillaume,2025-08-26 18:45,525
Guillaume,2025-08-26 19:00,150
Guillaume,2025-08-26 19:15,201
Guillaume,2025-08-26 19:30,185
Guillaume,2025-08-26 19:45,182
Guillaume,2025-08-26 20:00,97
Guillaume,2025-08-26 20:15,98
Guillaume,2025-08-26 20:30,61
Guillaume,2025-08-26 20:45,26
Guillaume,2025-08-26 21:00,8
Guillaume,2025-08-26 21:15,0
Guillaume,2025-08-26 21:30,0
