Plant Name,Time,Production (W),From Grid(+)/To Grid(-) (W)
Guillaume,2025-06-23 00:00,1176,0
Guillaume,2025-06-23 00:15,1262,0
Guillaume,2025-06-23 00:30,1344,0
Guillaume,2025-06-23 00:45,1433,0
Guillaume,2025-06-23 01:00,1542,0
Guillaume,2025-06-23 01:15,1590,0
Guillaume,2025-06-23 01:30,1634,0
Guillaume,2025-06-23 01:45,1677,0
Guillaume,2025-06-23 02:00,1714,0
Guillaume,2025-06-23 02:15,1730,0
Guillaume,2025-06-23 02:30,1729,0
Guillaume,2025-06-23 02:45,1737,0
Guillaume,2025-06-23 03:00,1738,0
Guillaume,2025-06-23 03:15,1730,0
Guillaume,2025-06-23 03:30,1719,0
Guillaume,2025-06-23 03:45,1696,0
Guillaume,2025-06-23 04:00,1674,0
Guillaume,2025-06-23 04:15,1593,0
Guillaume,2025-06-23 04:30,1535,0
Guillaume,2025-06-23 04:45,1491,0
Guillaume,2025-06-23 05:00,1447,0
Guillaume,2025-06-23 05:15,1399,0
Guillaume,2025-06-23 05:30,1346,0
Guillaume,2025-06-23 05:45,986,0
Guillaume,2025-06-23 06:00,1079,0
Guillaume,2025-06-23 06:15,982,0
Guillaume,2025-06-23 06:30,875,0
Guillaume,2025-06-23 06:45,776,0
Guillaume,2025-06-23 07:00,681,0
Guillaume,2025-06-23 07:15,429,0
Guillaume,2025-06-23 07:30,304,0
Guillaume,2025-06-23 07:45,251,0
Guillaume,2025-06-23 08:00,205,0
Guillaume,2025-06-23 08:15,163,0
Guillaume,2025-06-23 08:30,154,0
Guillaume,2025-06-23 08:45,110,0
Guillaume,2025-06-23 09:00,80,0
Guillaume,2025-06-23 09:15,41,0
Guillaume,2025-06-23 09:30,25,0
Guillaume,2025-06-23 09:45,12,0
Guillaume,2025-06-23 10:00,4,0
Guillaume,2025-06-23 11:00,0,0
Guillaume,2025-06-23 12:00,0,0
Guillaume,2025-06-23 13:00,0,0
Guillaume,2025-06-23 14:00,0,0
Guillaume,2025-06-23 15:00,0,0
Guillaume,2025-06-23 16:00,0,0
Guillaume,2025-06-23 16:45,3,0
Guillaume,2025-06-23 17:00,13,0
Guillaume,2025-06-23 17:15,27,0
Guillaume,2025-06-23 17:30,39,0
Guillaume,2025-06-23 17:45,46,0
Guillaume,2025-06-23 18:00,131,0
Guillaume,2025-06-23 18:15,182,0
Guillaume,2025-06-23 18:30,169,0
Guillaume,2025-06-23 18:45,235,0
Guillaume,2025-06-23 19:00,244,0
Guillaume,2025-06-23 19:15,283,0
Guillaume,2025-06-23 19:30,349,0
Guillaume,2025-06-23 19:45,503,0
Guillaume,2025-06-23 20:00,796,0
Guillaume,2025-06-23 20:15,979,0
Guillaume,2025-06-23 20:30,1025,0
Guillaume,2025-06-23 20:45,1106,0
Guillaume,2025-06-23 21:00,1271,0
Guillaume,2025-06-23 21:15,1339,0
Guillaume,2025-06-23 21:30,1415,0
Guillaume,2025-06-23 21:45,1502,0
Guillaume,2025-06-23 22:00,1579,0
Guillaume,2025-06-23 22:15,1747,0
Guillaume,2025-06-23 22:30,1657,0
Guillaume,2025-06-23 22:45,1678,0
Guillaume,2025-06-23 23:00,1691,0
Guillaume,2025-06-23 23:15,1689,0
Guillaume,2025-06-23 23:30,1831,0
Guillaume,2025-06-23 23:45,966,0
