Plant Name,Time,Production (W)
Guillaume,2025-04-08 07:45,30
Guillaume,2025-04-08 08:00,47
Guillaume,2025-04-08 08:15,63
Guillaume,2025-04-08 08:30,80
Guillaume,2025-04-08 08:45,93
Guillaume,2025-04-08 09:00,168
Guillaume,2025-04-08 09:15,162
Guillaume,2025-04-08 09:30,251
Guillaume,2025-04-08 09:45,154
Guillaume,2025-04-08 10:00,167
Guillaume,2025-04-08 10:15,177
Guillaume,2025-04-08 10:30,1068
Guillaume,2025-04-08 10:45,1303
Guillaume,2025-04-08 11:00,1394
Guillaume,2025-04-08 11:15,1475
Guillaume,2025-04-08 11:30,1554
Guillaume,2025-04-08 11:45,1627
Guillaume,2025-04-08 12:00,1687
Guillaume,2025-04-08 12:15,1736
Guillaume,2025-04-08 12:30,1790
Guillaume,2025-04-08 12:45,1832
Guillaume,2025-04-08 13:00,1920
Guillaume,2025-04-08 13:15,1760
Guillaume,2025-04-08 13:30,2024
Guillaume,2025-04-08 13:45,1831
Guillaume,2025-04-08 14:00,1928
Guillaume,2025-04-08 14:15,1907
Guillaume,2025-04-08 14:30,1895
Guillaume,2025-04-08 14:45,1849
Guillaume,2025-04-08 15:00,1783
Guillaume,2025-04-08 15:15,1761
Guillaume,2025-04-08 15:30,1754
Guillaume,2025-04-08 15:45,1730
Guillaume,2025-04-08 16:00,1518
Guillaume,2025-04-08 16:15,1455
Guillaume,2025-04-08 16:30,1441
Guillaume,2025-04-08 16:45,1310
Guillaume,2025-04-08 17:00,1213
Guillaume,2025-04-08 17:15,1188
Guillaume,2025-04-08 17:30,1054
Guillaume,2025-04-08 17:45,972
Guillaume,2025-04-08 18:00,797
Guillaume,2025-04-08 18:15,738
Guillaume,2025-04-08 18:30,619
Guillaume,2025-04-08 18:45,491
Guillaume,2025-04-08 19:00,363
Guillaume,2025-04-08 19:15,239
Guillaume,2025-04-08 19:30,161
Guillaume,2025-04-08 19:45,74
Guillaume,2025-04-08 20:00,48
Guillaume,2025-04-08 20:15,28
Guillaume,2025-04-08 20:30,8
Guillaume,2025-04-08 20:45,0
Guillaume,2025-04-08 21:00,0
