Plant Name,Time,Production (W)
Guillaume,2025-05-16 06:30,3
Guillaume,2025-05-16 06:45,14
Guillaume,2025-05-16 07:00,28
Guillaume,2025-05-16 07:15,51
Guillaume,2025-05-16 07:30,101
Guillaume,2025-05-16 07:45,76
Guillaume,2025-05-16 08:00,92
Guillaume,2025-05-16 08:15,117
Guillaume,2025-05-16 08:30,240
Guillaume,2025-05-16 08:45,260
Guillaume,2025-05-16 09:00,367
Guillaume,2025-05-16 09:15,371
Guillaume,2025-05-16 09:30,493
Guillaume,2025-05-16 09:45,787
Guillaume,2025-05-16 10:00,920
Guillaume,2025-05-16 10:15,1033
Guillaume,2025-05-16 10:30,1125
Guillaume,2025-05-16 10:45,1245
Guillaume,2025-05-16 11:00,1329
Guillaume,2025-05-16 11:15,1418
Guillaume,2025-05-16 11:30,1508
Guillaume,2025-05-16 11:45,1574
Guillaume,2025-05-16 12:00,1623
Guillaume,2025-05-16 12:15,1683
Guillaume,2025-05-16 12:30,1729
Guillaume,2025-05-16 12:45,1770
Guillaume,2025-05-16 13:00,1809
Guillaume,2025-05-16 13:15,1894
Guillaume,2025-05-16 13:30,1887
Guillaume,2025-05-16 13:45,1874
Guillaume,2025-05-16 14:00,1288
Guillaume,2025-05-16 14:15,1454
Guillaume,2025-05-16 14:30,2020
Guillaume,2025-05-16 14:45,1992
Guillaume,2025-05-16 15:00,2031
Guillaume,2025-05-16 15:15,679
Guillaume,2025-05-16 15:30,1969
Guillaume,2025-05-16 15:45,622
Guillaume,2025-05-16 16:00,1804
Guillaume,2025-05-16 16:15,416
Guillaume,2025-05-16 16:30,1615
Guillaume,2025-05-16 16:45,1585
Guillaume,2025-05-16 17:00,720
Guillaume,2025-05-16 17:15,1452
Guillaume,2025-05-16 17:30,1342
Guillaume,2025-05-16 17:45,1193
Guillaume,2025-05-16 18:00,1042
Guillaume,2025-05-16 18:15,286
Guillaume,2025-05-16 18:30,749
Guillaume,2025-05-16 18:45,605
Guillaume,2025-05-16 19:00,491
Guillaume,2025-05-16 19:15,375
Guillaume,2025-05-16 19:30,255
Guillaume,2025-05-16 19:45,174
Guillaume,2025-05-16 20:00,123
Guillaume,2025-05-16 20:15,96
Guillaume,2025-05-16 20:30,80
Guillaume,2025-05-16 20:45,65
Guillaume,2025-05-16 21:00,45
Guillaume,2025-05-16 21:15,26
Guillaume,2025-05-16 21:30,11
Guillaume,2025-05-16 21:45,0
Guillaume,2025-05-16 22:00,0
Guillaume,2025-05-16 22:15,0
