Plant Name,Time,Production (W)
Guillaume,2025-04-18 07:30,5
Guillaume,2025-04-18 07:45,17
Guillaume,2025-04-18 08:00,28
Guillaume,2025-04-18 08:15,28
Guillaume,2025-04-18 08:30,41
Guillaume,2025-04-18 08:45,53
Guillaume,2025-04-18 09:00,85
Guillaume,2025-04-18 09:15,119
Guillaume,2025-04-18 09:30,258
Guillaume,2025-04-18 09:45,205
Guillaume,2025-04-18 10:00,175
Guillaume,2025-04-18 10:15,137
Guillaume,2025-04-18 10:30,197
Guillaume,2025-04-18 10:45,234
Guillaume,2025-04-18 11:00,227
Guillaume,2025-04-18 11:15,238
Guillaume,2025-04-18 11:30,230
Guillaume,2025-04-18 11:45,195
Guillaume,2025-04-18 12:00,170
Guillaume,2025-04-18 12:15,257
Guillaume,2025-04-18 12:30,260
Guillaume,2025-04-18 12:45,227
Guillaume,2025-04-18 13:00,288
Guillaume,2025-04-18 13:15,475
Guillaume,2025-04-18 13:30,342
Guillaume,2025-04-18 13:45,298
Guillaume,2025-04-18 14:00,357
Guillaume,2025-04-18 14:15,381
Guillaume,2025-04-18 14:30,308
Guillaume,2025-04-18 14:45,451
Guillaume,2025-04-18 15:00,323
Guillaume,2025-04-18 15:15,144
Guillaume,2025-04-18 15:30,177
Guillaume,2025-04-18 15:45,275
Guillaume,2025-04-18 16:00,197
Guillaume,2025-04-18 16:15,223
Guillaume,2025-04-18 16:30,234
Guillaume,2025-04-18 16:45,164
Guillaume,2025-04-18 17:00,135
Guillaume,2025-04-18 17:15,157
Guillaume,2025-04-18 17:30,172
Guillaume,2025-04-18 17:45,158
Guillaume,2025-04-18 18:00,89
Guillaume,2025-04-18 18:15,88
Guillaume,2025-04-18 18:30,60
Guillaume,2025-04-18 18:45,92
Guillaume,2025-04-18 19:00,105
Guillaume,2025-04-18 19:15,82
Guillaume,2025-04-18 19:30,93
Guillaume,2025-04-18 19:45,41
Guillaume,2025-04-18 20:00,25
Guillaume,2025-04-18 20:15,7
Guillaume,2025-04-18 20:30,4
Guillaume,2025-04-18 20:45,8
Guillaume,2025-04-18 21:00,0
Guillaume,2025-04-18 21:15,0
Guillaume,2025-04-18 21:30,0
