Plant Name,Time,Production (W)
Guillaume,2025-08-24 07:15,0
Guillaume,2025-08-24 07:30,15
Guillaume,2025-08-24 07:45,28
Guillaume,2025-08-24 08:00,39
Guillaume,2025-08-24 08:15,48
Guillaume,2025-08-24 08:30,53
Guillaume,2025-08-24 08:45,64
Guillaume,2025-08-24 09:00,107
Guillaume,2025-08-24 09:15,187
Guillaume,2025-08-24 09:30,278
Guillaume,2025-08-24 09:45,382
Guillaume,2025-08-24 10:00,208
Guillaume,2025-08-24 10:15,277
Guillaume,2025-08-24 10:30,600
Guillaume,2025-08-24 10:45,1134
Guillaume,2025-08-24 11:00,1220
Guillaume,2025-08-24 11:15,1311
Guillaume,2025-08-24 11:30,1386
Guillaume,2025-08-24 11:45,1459
Guillaume,2025-08-24 12:00,1528
Guillaume,2025-08-24 12:15,1567
Guillaume,2025-08-24 12:30,1607
Guillaume,2025-08-24 12:45,1660
Guillaume,2025-08-24 13:00,1696
Guillaume,2025-08-24 13:15,1725
Guillaume,2025-08-24 13:30,1744
Guillaume,2025-08-24 13:45,1763
Guillaume,2025-08-24 14:00,1761
Guillaume,2025-08-24 14:15,1759
Guillaume,2025-08-24 14:30,1752
Guillaume,2025-08-24 14:45,1735
Guillaume,2025-08-24 15:00,1704
Guillaume,2025-08-24 15:15,1682
Guillaume,2025-08-24 15:30,1628
Guillaume,2025-08-24 15:45,1594
Guillaume,2025-08-24 16:00,1538
Guillaume,2025-08-24 16:15,1479
Guillaume,2025-08-24 16:30,1414
Guillaume,2025-08-24 16:45,1348
Guillaume,2025-08-24 17:00,1260
Guillaume,2025-08-24 17:15,1182
Guillaume,2025-08-24 17:30,1085
Guillaume,2025-08-24 17:45,988
Guillaume,2025-08-24 18:00,889
Guillaume,2025-08-24 18:15,778
Guillaume,2025-08-24 18:30,666
Guillaume,2025-08-24 18:45,546
Guillaume,2025-08-24 19:00,431
Guillaume,2025-08-24 19:15,319
Guillaume,2025-08-24 19:30,216
Guillaume,2025-08-24 19:45,135
Guillaume,2025-08-24 20:00,82
Guillaume,2025-08-24 20:15,58
Guillaume,2025-08-24 20:30,25
Guillaume,2025-08-24 20:45,10
Guillaume,2025-08-24 21:00,0
Guillaume,2025-08-24 21:15,0
Guillaume,2025-08-24 21:30,0
