Plant Name,Time,Production (W)
Guillaume,2025-05-17 06:30,5
Guillaume,2025-05-17 06:45,19
Guillaume,2025-05-17 07:00,33
Guillaume,2025-05-17 07:15,46
Guillaume,2025-05-17 07:30,57
Guillaume,2025-05-17 07:45,68
Guillaume,2025-05-17 08:00,79
Guillaume,2025-05-17 08:15,91
Guillaume,2025-05-17 08:30,108
Guillaume,2025-05-17 08:45,180
Guillaume,2025-05-17 09:00,450
Guillaume,2025-05-17 09:15,570
Guillaume,2025-05-17 09:30,683
Guillaume,2025-05-17 09:45,795
Guillaume,2025-05-17 10:00,969
Guillaume,2025-05-17 10:15,1071
Guillaume,2025-05-17 10:30,1140
Guillaume,2025-05-17 10:45,405
Guillaume,2025-05-17 11:00,1519
Guillaume,2025-05-17 11:15,867
Guillaume,2025-05-17 11:30,655
Guillaume,2025-05-17 11:45,636
Guillaume,2025-05-17 12:00,1863
Guillaume,2025-05-17 12:15,1871
Guillaume,2025-05-17 12:30,1944
Guillaume,2025-05-17 12:45,1990
Guillaume,2025-05-17 13:00,648
Guillaume,2025-05-17 13:15,1991
Guillaume,2025-05-17 13:30,1938
Guillaume,2025-05-17 13:45,1987
Guillaume,2025-05-17 14:00,1908
Guillaume,2025-05-17 14:15,1917
Guillaume,2025-05-17 14:30,1893
Guillaume,2025-05-17 14:45,1832
Guillaume,2025-05-17 15:00,1801
Guillaume,2025-05-17 15:15,1780
Guillaume,2025-05-17 15:30,1745
Guillaume,2025-05-17 15:45,1689
Guillaume,2025-05-17 16:00,1641
Guillaume,2025-05-17 16:15,1583
Guillaume,2025-05-17 16:30,1515
Guillaume,2025-05-17 16:45,1457
Guillaume,2025-05-17 17:00,1357
Guillaume,2025-05-17 17:15,1286
Guillaume,2025-05-17 17:30,1185
Guillaume,2025-05-17 17:45,1057
Guillaume,2025-05-17 18:00,958
Guillaume,2025-05-17 18:15,843
Guillaume,2025-05-17 18:30,735
Guillaume,2025-05-17 18:45,615
Guillaume,2025-05-17 19:00,492
Guillaume,2025-05-17 19:15,374
Guillaume,2025-05-17 19:30,256
Guillaume,2025-05-17 19:45,176
Guillaume,2025-05-17 20:00,126
Guillaume,2025-05-17 20:15,102
Guillaume,2025-05-17 20:30,84
Guillaume,2025-05-17 20:45,68
Guillaume,2025-05-17 21:00,47
Guillaume,2025-05-17 21:15,27
Guillaume,2025-05-17 21:30,11
Guillaume,2025-05-17 21:45,0
Guillaume,2025-05-17 22:00,0
Guillaume,2025-05-17 22:15,0
