Plant Name,Time,Production (W)
Guillaume,2025-04-28 06:45,0
Guillaume,2025-04-28 07:00,9
Guillaume,2025-04-28 07:15,23
Guillaume,2025-04-28 07:30,41
Guillaume,2025-04-28 07:45,60
Guillaume,2025-04-28 08:00,80
Guillaume,2025-04-28 08:15,100
Guillaume,2025-04-28 08:30,128
Guillaume,2025-04-28 08:45,173
Guillaume,2025-04-28 09:00,310
Guillaume,2025-04-28 09:15,400
Guillaume,2025-04-28 09:30,579
Guillaume,2025-04-28 09:45,662
Guillaume,2025-04-28 10:00,629
Guillaume,2025-04-28 10:15,944
Guillaume,2025-04-28 10:30,1093
Guillaume,2025-04-28 10:45,1197
Guillaume,2025-04-28 11:00,1276
Guillaume,2025-04-28 11:15,1365
Guillaume,2025-04-28 11:30,1447
Guillaume,2025-04-28 11:45,1522
Guillaume,2025-04-28 12:00,1593
Guillaume,2025-04-28 12:15,1656
Guillaume,2025-04-28 12:30,1704
Guillaume,2025-04-28 12:45,1746
Guillaume,2025-04-28 13:00,1778
Guillaume,2025-04-28 13:15,1821
Guillaume,2025-04-28 13:30,1851
Guillaume,2025-04-28 13:45,1853
Guillaume,2025-04-28 14:00,1903
Guillaume,2025-04-28 14:15,1862
Guillaume,2025-04-28 14:30,1868
Guillaume,2025-04-28 14:45,1788
Guillaume,2025-04-28 15:00,1833
Guillaume,2025-04-28 15:15,1723
Guillaume,2025-04-28 15:30,1713
Guillaume,2025-04-28 15:45,1734
Guillaume,2025-04-28 16:00,1617
Guillaume,2025-04-28 16:15,1553
Guillaume,2025-04-28 16:30,1491
Guillaume,2025-04-28 16:45,1397
Guillaume,2025-04-28 17:00,1289
Guillaume,2025-04-28 17:15,1211
Guillaume,2025-04-28 17:30,1096
Guillaume,2025-04-28 17:45,999
Guillaume,2025-04-28 18:00,868
Guillaume,2025-04-28 18:15,759
Guillaume,2025-04-28 18:30,646
Guillaume,2025-04-28 18:45,513
Guillaume,2025-04-28 19:00,399
Guillaume,2025-04-28 19:15,289
Guillaume,2025-04-28 19:30,188
Guillaume,2025-04-28 19:45,119
Guillaume,2025-04-28 20:00,84
Guillaume,2025-04-28 20:15,66
Guillaume,2025-04-28 20:30,49
Guillaume,2025-04-28 20:45,26
Guillaume,2025-04-28 21:00,7
Guillaume,2025-04-28 21:15,0
Guillaume,2025-04-28 21:30,0
Guillaume,2025-04-28 21:45,0
