Plant Name,Time,Production (W)
Guillaume,2025-05-24 06:15,0
Guillaume,2025-05-24 06:30,12
Guillaume,2025-05-24 06:45,22
Guillaume,2025-05-24 07:00,34
Guillaume,2025-05-24 07:15,87
Guillaume,2025-05-24 07:30,83
Guillaume,2025-05-24 07:45,107
Guillaume,2025-05-24 08:00,145
Guillaume,2025-05-24 08:15,141
Guillaume,2025-05-24 08:30,151
Guillaume,2025-05-24 08:45,318
Guillaume,2025-05-24 09:00,422
Guillaume,2025-05-24 09:15,545
Guillaume,2025-05-24 09:30,433
Guillaume,2025-05-24 09:45,840
Guillaume,2025-05-24 10:00,640
Guillaume,2025-05-24 10:15,960
Guillaume,2025-05-24 10:30,545
Guillaume,2025-05-24 10:45,662
Guillaume,2025-05-24 11:00,976
Guillaume,2025-05-24 11:15,920
Guillaume,2025-05-24 11:30,599
Guillaume,2025-05-24 11:45,729
Guillaume,2025-05-24 12:00,938
Guillaume,2025-05-24 12:15,695
Guillaume,2025-05-24 12:30,594
Guillaume,2025-05-24 12:45,461
Guillaume,2025-05-24 13:00,428
Guillaume,2025-05-24 13:15,536
Guillaume,2025-05-24 13:30,547
Guillaume,2025-05-24 13:45,507
Guillaume,2025-05-24 14:00,411
Guillaume,2025-05-24 14:15,748
Guillaume,2025-05-24 14:30,734
Guillaume,2025-05-24 14:45,653
Guillaume,2025-05-24 15:00,282
Guillaume,2025-05-24 15:15,333
Guillaume,2025-05-24 15:30,388
Guillaume,2025-05-24 15:45,512
Guillaume,2025-05-24 16:00,359
Guillaume,2025-05-24 16:15,369
Guillaume,2025-05-24 16:30,556
Guillaume,2025-05-24 16:45,494
Guillaume,2025-05-24 17:00,616
Guillaume,2025-05-24 17:15,286
Guillaume,2025-05-24 17:30,415
Guillaume,2025-05-24 17:45,215
Guillaume,2025-05-24 18:00,390
Guillaume,2025-05-24 18:15,444
Guillaume,2025-05-24 18:30,261
Guillaume,2025-05-24 18:45,223
Guillaume,2025-05-24 19:00,240
Guillaume,2025-05-24 19:15,151
Guillaume,2025-05-24 19:30,274
Guillaume,2025-05-24 19:45,77
Guillaume,2025-05-24 20:00,141
Guillaume,2025-05-24 20:15,47
Guillaume,2025-05-24 20:30,38
Guillaume,2025-05-24 20:45,20
Guillaume,2025-05-24 21:00,11
Guillaume,2025-05-24 21:15,16
Guillaume,2025-05-24 21:30,9
Guillaume,2025-05-24 21:45,0
Guillaume,2025-05-24 22:00,0
Guillaume,2025-05-24 22:15,0
