Plant Name,Time,Production (W)
Guillaume,2025-04-20 07:15,0
Guillaume,2025-04-20 07:30,11
Guillaume,2025-04-20 07:45,28
Guillaume,2025-04-20 08:00,43
Guillaume,2025-04-20 08:15,29
Guillaume,2025-04-20 08:30,137
Guillaume,2025-04-20 08:45,90
Guillaume,2025-04-20 09:00,193
Guillaume,2025-04-20 09:15,198
Guillaume,2025-04-20 09:30,106
Guillaume,2025-04-20 09:45,83
Guillaume,2025-04-20 10:00,71
Guillaume,2025-04-20 10:15,111
Guillaume,2025-04-20 10:30,59
Guillaume,2025-04-20 10:45,48
Guillaume,2025-04-20 11:00,133
Guillaume,2025-04-20 11:15,891
Guillaume,2025-04-20 11:30,477
Guillaume,2025-04-20 11:45,500
Guillaume,2025-04-20 12:00,428
Guillaume,2025-04-20 12:15,293
Guillaume,2025-04-20 12:30,406
Guillaume,2025-04-20 12:45,186
Guillaume,2025-04-20 13:00,512
Guillaume,2025-04-20 13:15,441
Guillaume,2025-04-20 13:30,447
Guillaume,2025-04-20 13:45,713
Guillaume,2025-04-20 14:00,1616
Guillaume,2025-04-20 14:15,1306
Guillaume,2025-04-20 14:30,1049
Guillaume,2025-04-20 14:45,781
Guillaume,2025-04-20 15:00,1365
Guillaume,2025-04-20 15:15,615
Guillaume,2025-04-20 15:30,481
Guillaume,2025-04-20 15:45,543
Guillaume,2025-04-20 16:00,725
Guillaume,2025-04-20 16:15,870
Guillaume,2025-04-20 16:30,1792
Guillaume,2025-04-20 16:45,1679
Guillaume,2025-04-20 17:00,1491
Guillaume,2025-04-20 17:15,591
Guillaume,2025-04-20 17:30,1325
Guillaume,2025-04-20 17:45,280
Guillaume,2025-04-20 18:00,262
Guillaume,2025-04-20 18:15,214
Guillaume,2025-04-20 18:30,154
Guillaume,2025-04-20 18:45,147
Guillaume,2025-04-20 19:00,192
Guillaume,2025-04-20 19:15,194
Guillaume,2025-04-20 19:30,145
Guillaume,2025-04-20 19:45,72
Guillaume,2025-04-20 20:00,38
Guillaume,2025-04-20 20:15,38
Guillaume,2025-04-20 20:30,16
Guillaume,2025-04-20 20:45,9
Guillaume,2025-04-20 21:00,0
Guillaume,2025-04-20 21:15,0
Guillaume,2025-04-20 21:30,0
