Plant Name,Time,Production (W)
Guillaume,2025-05-05 06:45,4
Guillaume,2025-05-05 07:00,19
Guillaume,2025-05-05 07:15,32
Guillaume,2025-05-05 07:30,51
Guillaume,2025-05-05 07:45,84
Guillaume,2025-05-05 08:00,71
Guillaume,2025-05-05 08:15,100
Guillaume,2025-05-05 08:30,180
Guillaume,2025-05-05 08:45,284
Guillaume,2025-05-05 09:00,380
Guillaume,2025-05-05 09:15,732
Guillaume,2025-05-05 09:30,501
Guillaume,2025-05-05 09:45,592
Guillaume,2025-05-05 10:00,421
Guillaume,2025-05-05 10:15,1211
Guillaume,2025-05-05 10:30,1191
Guillaume,2025-05-05 10:45,1480
Guillaume,2025-05-05 11:00,962
Guillaume,2025-05-05 11:15,547
Guillaume,2025-05-05 11:30,832
Guillaume,2025-05-05 11:45,854
Guillaume,2025-05-05 12:00,490
Guillaume,2025-05-05 12:15,455
Guillaume,2025-05-05 12:30,885
Guillaume,2025-05-05 12:45,1763
Guillaume,2025-05-05 13:00,924
Guillaume,2025-05-05 13:15,471
Guillaume,2025-05-05 13:30,497
Guillaume,2025-05-05 13:45,517
Guillaume,2025-05-05 14:00,438
Guillaume,2025-05-05 14:15,425
Guillaume,2025-05-05 14:30,554
Guillaume,2025-05-05 14:45,1387
Guillaume,2025-05-05 15:00,144
Guillaume,2025-05-05 15:15,170
Guillaume,2025-05-05 15:30,293
Guillaume,2025-05-05 15:45,486
Guillaume,2025-05-05 16:00,1642
Guillaume,2025-05-05 16:15,1444
Guillaume,2025-05-05 16:30,280
Guillaume,2025-05-05 16:45,198
Guillaume,2025-05-05 17:00,705
Guillaume,2025-05-05 17:15,390
Guillaume,2025-05-05 17:30,223
Guillaume,2025-05-05 17:45,298
Guillaume,2025-05-05 18:00,326
Guillaume,2025-05-05 18:15,373
Guillaume,2025-05-05 18:30,413
Guillaume,2025-05-05 18:45,358
Guillaume,2025-05-05 19:00,324
Guillaume,2025-05-05 19:15,266
Guillaume,2025-05-05 19:30,198
Guillaume,2025-05-05 19:45,150
Guillaume,2025-05-05 20:00,119
Guillaume,2025-05-05 20:15,90
Guillaume,2025-05-05 20:30,91
Guillaume,2025-05-05 20:45,64
Guillaume,2025-05-05 21:00,34
Guillaume,2025-05-05 21:15,14
Guillaume,2025-05-05 21:30,0
Guillaume,2025-05-05 21:45,0
Guillaume,2025-05-05 22:00,0
