Plant Name,Time,Production (W)
Guillaume,2025-04-21 07:00,0
Guillaume,2025-04-21 07:15,26
Guillaume,2025-04-21 07:30,32
Guillaume,2025-04-21 07:45,17
Guillaume,2025-04-21 08:00,47
Guillaume,2025-04-21 08:15,123
Guillaume,2025-04-21 08:30,145
Guillaume,2025-04-21 08:45,85
Guillaume,2025-04-21 09:00,131
Guillaume,2025-04-21 09:15,223
Guillaume,2025-04-21 09:30,348
Guillaume,2025-04-21 09:45,496
Guillaume,2025-04-21 10:00,746
Guillaume,2025-04-21 10:15,757
Guillaume,2025-04-21 10:30,639
Guillaume,2025-04-21 10:45,575
Guillaume,2025-04-21 11:00,1383
Guillaume,2025-04-21 11:15,518
Guillaume,2025-04-21 11:30,953
Guillaume,2025-04-21 11:45,750
Guillaume,2025-04-21 12:00,570
Guillaume,2025-04-21 12:15,665
Guillaume,2025-04-21 12:30,570
Guillaume,2025-04-21 12:45,621
Guillaume,2025-04-21 13:00,2158
Guillaume,2025-04-21 13:15,174
Guillaume,2025-04-21 13:30,422
Guillaume,2025-04-21 13:45,1309
Guillaume,2025-04-21 14:00,2218
Guillaume,2025-04-21 14:15,2170
Guillaume,2025-04-21 14:30,2238
Guillaume,2025-04-21 14:45,583
Guillaume,2025-04-21 15:00,564
Guillaume,2025-04-21 15:15,2182
Guillaume,2025-04-21 15:30,850
Guillaume,2025-04-21 15:45,1585
Guillaume,2025-04-21 16:00,876
Guillaume,2025-04-21 16:15,1695
Guillaume,2025-04-21 16:30,1447
Guillaume,2025-04-21 16:45,1424
Guillaume,2025-04-21 17:00,1152
Guillaume,2025-04-21 17:15,772
Guillaume,2025-04-21 17:30,586
Guillaume,2025-04-21 17:45,880
Guillaume,2025-04-21 18:00,1324
Guillaume,2025-04-21 18:15,1114
Guillaume,2025-04-21 18:30,394
Guillaume,2025-04-21 18:45,326
Guillaume,2025-04-21 19:00,194
Guillaume,2025-04-21 19:15,72
Guillaume,2025-04-21 19:30,16
Guillaume,2025-04-21 19:45,34
Guillaume,2025-04-21 20:00,71
Guillaume,2025-04-21 20:15,38
Guillaume,2025-04-21 20:30,11
Guillaume,2025-04-21 20:45,0
Guillaume,2025-04-21 21:00,0
Guillaume,2025-04-21 21:15,0
Guillaume,2025-04-21 21:30,0
