Plant Name,Time,Production (W)
Guillaume,2025-04-23 07:00,0
Guillaume,2025-04-23 07:15,10
Guillaume,2025-04-23 07:30,19
Guillaume,2025-04-23 07:45,43
Guillaume,2025-04-23 08:00,61
Guillaume,2025-04-23 08:15,95
Guillaume,2025-04-23 08:30,167
Guillaume,2025-04-23 08:45,153
Guillaume,2025-04-23 09:00,287
Guillaume,2025-04-23 09:15,195
Guillaume,2025-04-23 09:30,302
Guillaume,2025-04-23 09:45,177
Guillaume,2025-04-23 10:00,505
Guillaume,2025-04-23 10:15,553
Guillaume,2025-04-23 10:30,1120
Guillaume,2025-04-23 10:45,1247
Guillaume,2025-04-23 11:00,1450
Guillaume,2025-04-23 11:15,1859
Guillaume,2025-04-23 11:30,499
Guillaume,2025-04-23 11:45,898
Guillaume,2025-04-23 12:00,692
Guillaume,2025-04-23 12:15,411
Guillaume,2025-04-23 12:30,643
Guillaume,2025-04-23 12:45,794
Guillaume,2025-04-23 13:00,677
Guillaume,2025-04-23 13:15,2230
Guillaume,2025-04-23 13:30,657
Guillaume,2025-04-23 13:45,2244
Guillaume,2025-04-23 14:00,640
Guillaume,2025-04-23 14:15,962
Guillaume,2025-04-23 14:30,755
Guillaume,2025-04-23 14:45,911
Guillaume,2025-04-23 15:00,682
Guillaume,2025-04-23 15:15,1514
Guillaume,2025-04-23 15:30,1153
Guillaume,2025-04-23 15:45,554
Guillaume,2025-04-23 16:00,911
Guillaume,2025-04-23 16:15,562
Guillaume,2025-04-23 16:30,1511
Guillaume,2025-04-23 16:45,559
Guillaume,2025-04-23 17:00,1798
Guillaume,2025-04-23 17:15,1034
Guillaume,2025-04-23 17:30,307
Guillaume,2025-04-23 17:45,385
Guillaume,2025-04-23 18:00,518
Guillaume,2025-04-23 18:15,1054
Guillaume,2025-04-23 18:30,935
Guillaume,2025-04-23 18:45,201
Guillaume,2025-04-23 19:00,182
Guillaume,2025-04-23 19:15,195
Guillaume,2025-04-23 19:30,146
Guillaume,2025-04-23 19:45,92
Guillaume,2025-04-23 20:00,103
Guillaume,2025-04-23 20:15,64
Guillaume,2025-04-23 20:30,47
Guillaume,2025-04-23 20:45,18
Guillaume,2025-04-23 21:00,4
Guillaume,2025-04-23 21:15,0
Guillaume,2025-04-23 21:30,0
Guillaume,2025-04-23 21:45,0
