Plant Name,Time,Production (W),From Grid(+)/To Grid(-) (W)
Guillaume,2025-07-02 00:00,0,0
Guillaume,2025-07-02 01:00,0,0
Guillaume,2025-07-02 02:00,0,0
Guillaume,2025-07-02 03:00,0,0
Guillaume,2025-07-02 04:00,0,0
Guillaume,2025-07-02 05:00,0,0
Guillaume,2025-07-02 06:00,0,0
Guillaume,2025-07-02 06:30,3,0
Guillaume,2025-07-02 06:45,19,0
Guillaume,2025-07-02 07:00,31,0
Guillaume,2025-07-02 07:15,46,0
Guillaume,2025-07-02 07:30,69,0
Guillaume,2025-07-02 07:45,96,0
Guillaume,2025-07-02 08:00,100,0
Guillaume,2025-07-02 08:15,146,0
Guillaume,2025-07-02 08:30,165,0
Guillaume,2025-07-02 08:45,208,0
Guillaume,2025-07-02 09:45,0,0
Guillaume,2025-07-02 10:45,0,0
Guillaume,2025-07-02 11:45,0,0
Guillaume,2025-07-02 12:45,0,0
Guillaume,2025-07-02 13:45,0,0
Guillaume,2025-07-02 14:45,0,0
Guillaume,2025-07-02 15:45,0,0
Guillaume,2025-07-02 16:45,0,0
Guillaume,2025-07-02 17:45,0,0
Guillaume,2025-07-02 18:45,0,0
Guillaume,2025-07-02 19:45,0,0
Guillaume,2025-07-02 20:45,0,0
Guillaume,2025-07-02 21:45,0,0
Guillaume,2025-07-02 22:45,0,0
Guillaume,2025-07-02 23:45,0,0
