Plant Name,Time,Production (W)
Guillaume,2025-05-13 06:30,2
Guillaume,2025-05-13 06:45,10
Guillaume,2025-05-13 07:00,26
Guillaume,2025-05-13 07:15,40
Guillaume,2025-05-13 07:30,51
Guillaume,2025-05-13 07:45,108
Guillaume,2025-05-13 08:00,87
Guillaume,2025-05-13 08:15,130
Guillaume,2025-05-13 08:30,70
Guillaume,2025-05-13 08:45,87
Guillaume,2025-05-13 09:00,106
Guillaume,2025-05-13 09:15,91
Guillaume,2025-05-13 09:30,250
Guillaume,2025-05-13 09:45,351
Guillaume,2025-05-13 10:00,494
Guillaume,2025-05-13 10:15,628
Guillaume,2025-05-13 10:30,600
Guillaume,2025-05-13 10:45,338
Guillaume,2025-05-13 11:00,583
Guillaume,2025-05-13 11:15,554
Guillaume,2025-05-13 11:30,485
Guillaume,2025-05-13 11:45,456
Guillaume,2025-05-13 12:00,648
Guillaume,2025-05-13 12:15,750
Guillaume,2025-05-13 12:30,893
Guillaume,2025-05-13 12:45,725
Guillaume,2025-05-13 13:00,963
Guillaume,2025-05-13 13:15,630
Guillaume,2025-05-13 13:30,909
Guillaume,2025-05-13 13:45,1092
Guillaume,2025-05-13 14:00,1468
Guillaume,2025-05-13 14:15,587
Guillaume,2025-05-13 14:30,1153
Guillaume,2025-05-13 14:45,873
Guillaume,2025-05-13 15:00,891
Guillaume,2025-05-13 15:15,976
Guillaume,2025-05-13 15:30,1193
Guillaume,2025-05-13 15:45,921
Guillaume,2025-05-13 16:00,997
Guillaume,2025-05-13 16:15,1026
Guillaume,2025-05-13 16:30,1231
Guillaume,2025-05-13 16:45,719
Guillaume,2025-05-13 17:00,646
Guillaume,2025-05-13 17:15,567
Guillaume,2025-05-13 17:30,461
Guillaume,2025-05-13 17:45,1258
Guillaume,2025-05-13 18:00,1208
Guillaume,2025-05-13 18:15,1146
Guillaume,2025-05-13 18:30,1015
Guillaume,2025-05-13 18:45,729
Guillaume,2025-05-13 19:00,609
Guillaume,2025-05-13 19:15,445
Guillaume,2025-05-13 19:30,219
Guillaume,2025-05-13 19:45,212
Guillaume,2025-05-13 20:00,126
Guillaume,2025-05-13 20:15,90
Guillaume,2025-05-13 20:30,95
