Plant Name,Time,Production (W)
Guillaume,2025-04-07 07:30,0
Guillaume,2025-04-07 07:45,16
Guillaume,2025-04-07 08:00,31
Guillaume,2025-04-07 08:15,48
Guillaume,2025-04-07 08:30,65
Guillaume,2025-04-07 08:45,79
Guillaume,2025-04-07 09:00,102
Guillaume,2025-04-07 09:15,183
Guillaume,2025-04-07 09:30,165
Guillaume,2025-04-07 09:45,168
Guillaume,2025-04-07 10:00,140
Guillaume,2025-04-07 10:15,155
Guillaume,2025-04-07 10:30,235
Guillaume,2025-04-07 10:45,1264
Guillaume,2025-04-07 11:00,1352
Guillaume,2025-04-07 11:15,1446
Guillaume,2025-04-07 11:30,1529
Guillaume,2025-04-07 11:45,1622
Guillaume,2025-04-07 12:00,1683
Guillaume,2025-04-07 12:15,1748
Guillaume,2025-04-07 12:30,1805
Guillaume,2025-04-07 12:45,1850
Guillaume,2025-04-07 13:00,1877
Guillaume,2025-04-07 13:15,1900
Guillaume,2025-04-07 13:30,1928
Guillaume,2025-04-07 13:45,1938
Guillaume,2025-04-07 14:00,1945
Guillaume,2025-04-07 14:15,1941
Guillaume,2025-04-07 14:30,1931
Guillaume,2025-04-07 14:45,1916
Guillaume,2025-04-07 15:00,1880
Guillaume,2025-04-07 15:15,1846
Guillaume,2025-04-07 15:30,1809
Guillaume,2025-04-07 15:45,1764
Guillaume,2025-04-07 16:00,1701
Guillaume,2025-04-07 16:15,1645
Guillaume,2025-04-07 16:30,1571
Guillaume,2025-04-07 16:45,1492
Guillaume,2025-04-07 17:00,1398
Guillaume,2025-04-07 17:15,1302
Guillaume,2025-04-07 17:30,1200
Guillaume,2025-04-07 17:45,1090
Guillaume,2025-04-07 18:00,973
Guillaume,2025-04-07 18:15,851
Guillaume,2025-04-07 18:30,722
Guillaume,2025-04-07 18:45,591
Guillaume,2025-04-07 19:00,457
Guillaume,2025-04-07 19:15,330
Guillaume,2025-04-07 19:30,214
Guillaume,2025-04-07 19:45,124
Guillaume,2025-04-07 20:00,69
Guillaume,2025-04-07 20:15,43
Guillaume,2025-04-07 20:30,21
Guillaume,2025-04-07 20:45,6
Guillaume,2025-04-07 21:00,0
Guillaume,2025-04-07 21:15,0
