Plant Name,Time,Production (W)
Guillaume,2025-05-04 07:15,5
Guillaume,2025-05-04 07:30,18
Guillaume,2025-05-04 07:45,13
Guillaume,2025-05-04 08:00,20
Guillaume,2025-05-04 08:15,21
Guillaume,2025-05-04 08:30,23
Guillaume,2025-05-04 08:45,26
Guillaume,2025-05-04 09:00,54
Guillaume,2025-05-04 09:15,45
Guillaume,2025-05-04 09:30,50
Guillaume,2025-05-04 09:45,89
Guillaume,2025-05-04 10:00,128
Guillaume,2025-05-04 10:15,129
Guillaume,2025-05-04 10:30,146
Guillaume,2025-05-04 10:45,322
Guillaume,2025-05-04 11:00,521
Guillaume,2025-05-04 11:15,833
Guillaume,2025-05-04 11:30,563
Guillaume,2025-05-04 11:45,555
Guillaume,2025-05-04 12:00,654
Guillaume,2025-05-04 12:15,683
Guillaume,2025-05-04 12:30,588
Guillaume,2025-05-04 12:45,701
Guillaume,2025-05-04 13:00,1249
Guillaume,2025-05-04 13:15,966
Guillaume,2025-05-04 13:30,591
Guillaume,2025-05-04 13:45,810
Guillaume,2025-05-04 14:00,693
Guillaume,2025-05-04 14:15,1670
Guillaume,2025-05-04 14:30,885
Guillaume,2025-05-04 14:45,1236
Guillaume,2025-05-04 15:00,1994
Guillaume,2025-05-04 15:15,2018
Guillaume,2025-05-04 15:30,1961
Guillaume,2025-05-04 15:45,1785
Guillaume,2025-05-04 16:00,1717
Guillaume,2025-05-04 16:15,1659
Guillaume,2025-05-04 16:30,375
Guillaume,2025-05-04 16:45,1617
Guillaume,2025-05-04 17:00,1578
Guillaume,2025-05-04 17:15,1377
Guillaume,2025-05-04 17:30,269
Guillaume,2025-05-04 17:45,247
Guillaume,2025-05-04 18:00,266
Guillaume,2025-05-04 18:15,936
Guillaume,2025-05-04 18:30,762
Guillaume,2025-05-04 18:45,633
Guillaume,2025-05-04 19:00,493
Guillaume,2025-05-04 19:15,376
Guillaume,2025-05-04 19:30,263
Guillaume,2025-05-04 19:45,169
Guillaume,2025-05-04 20:00,117
Guillaume,2025-05-04 20:15,92
Guillaume,2025-05-04 20:30,73
Guillaume,2025-05-04 20:45,52
Guillaume,2025-05-04 21:00,30
Guillaume,2025-05-04 21:15,11
Guillaume,2025-05-04 21:30,0
Guillaume,2025-05-04 21:45,0
Guillaume,2025-05-04 22:00,0
