Plant Name,Time,Production (W),From Grid(+)/To Grid(-) (W)
Guillaume,2025-08-01 00:00,0,0
Guillaume,2025-08-01 01:00,0,0
Guillaume,2025-08-01 02:00,0,0
Guillaume,2025-08-01 03:00,0,0
Guillaume,2025-08-01 04:00,0,0
Guillaume,2025-08-01 05:00,0,0
Guillaume,2025-08-01 06:00,0,0
Guillaume,2025-08-01 07:00,8,0
Guillaume,2025-08-01 07:15,15,0
Guillaume,2025-08-01 07:30,26,0
Guillaume,2025-08-01 07:45,56,0
Guillaume,2025-08-01 08:00,101,0
Guillaume,2025-08-01 08:15,119,0
Guillaume,2025-08-01 08:30,149,0
Guillaume,2025-08-01 08:45,281,0
Guillaume,2025-08-01 09:00,281,0
Guillaume,2025-08-01 10:00,0,0
Guillaume,2025-08-01 11:00,0,0
Guillaume,2025-08-01 12:00,0,0
Guillaume,2025-08-01 13:00,0,0
Guillaume,2025-08-01 14:00,0,0
Guillaume,2025-08-01 15:00,0,0
Guillaume,2025-08-01 16:00,0,0
Guillaume,2025-08-01 17:00,0,0
Guillaume,2025-08-01 18:00,0,0
Guillaume,2025-08-01 19:00,0,0
Guillaume,2025-08-01 20:00,0,0
Guillaume,2025-08-01 21:00,0,0
Guillaume,2025-08-01 22:00,0,0
Guillaume,2025-08-01 23:00,0,0
