Plant Name,Time,Production (W)
Guillaume,2025-03-28 06:45,0
Guillaume,2025-03-28 07:00,6
Guillaume,2025-03-28 07:15,35
Guillaume,2025-03-28 07:30,57
Guillaume,2025-03-28 07:45,80
Guillaume,2025-03-28 08:00,104
Guillaume,2025-03-28 08:15,174
Guillaume,2025-03-28 08:30,182
Guillaume,2025-03-28 08:45,241
Guillaume,2025-03-28 09:00,503
Guillaume,2025-03-28 09:15,458
Guillaume,2025-03-28 09:30,390
Guillaume,2025-03-28 09:45,557
Guillaume,2025-03-28 10:00,426
Guillaume,2025-03-28 10:15,361
Guillaume,2025-03-28 10:30,359
Guillaume,2025-03-28 10:45,211
Guillaume,2025-03-28 11:00,213
Guillaume,2025-03-28 11:15,366
Guillaume,2025-03-28 11:30,218
Guillaume,2025-03-28 11:45,130
Guillaume,2025-03-28 12:00,145
Guillaume,2025-03-28 12:15,180
Guillaume,2025-03-28 12:30,211
Guillaume,2025-03-28 12:45,218
Guillaume,2025-03-28 13:00,606
Guillaume,2025-03-28 13:15,906
Guillaume,2025-03-28 13:30,663
Guillaume,2025-03-28 13:45,297
Guillaume,2025-03-28 14:00,375
Guillaume,2025-03-28 14:15,258
Guillaume,2025-03-28 14:30,111
Guillaume,2025-03-28 14:45,670
Guillaume,2025-03-28 15:00,2000
Guillaume,2025-03-28 15:15,932
Guillaume,2025-03-28 15:30,575
Guillaume,2025-03-28 15:45,707
Guillaume,2025-03-28 16:00,315
Guillaume,2025-03-28 16:15,1424
Guillaume,2025-03-28 16:30,1361
Guillaume,2025-03-28 16:45,304
Guillaume,2025-03-28 17:00,1162
Guillaume,2025-03-28 17:15,1062
Guillaume,2025-03-28 17:30,846
Guillaume,2025-03-28 17:45,630
Guillaume,2025-03-28 18:00,315
Guillaume,2025-03-28 18:15,452
Guillaume,2025-03-28 18:30,230
Guillaume,2025-03-28 18:45,192
Guillaume,2025-03-28 19:00,48
Guillaume,2025-03-28 19:15,18
Guillaume,2025-03-28 19:30,6
Guillaume,2025-03-28 19:45,0
Guillaume,2025-03-28 20:00,0
