Plant Name,Time,Production (W)
Guillaume,2025-04-12 07:30,6
Guillaume,2025-04-12 07:45,17
Guillaume,2025-04-12 08:00,41
Guillaume,2025-04-12 08:15,47
Guillaume,2025-04-12 08:30,52
Guillaume,2025-04-12 08:45,107
Guillaume,2025-04-12 09:00,162
Guillaume,2025-04-12 09:15,255
Guillaume,2025-04-12 09:30,184
Guillaume,2025-04-12 09:45,246
Guillaume,2025-04-12 10:00,507
Guillaume,2025-04-12 10:15,549
Guillaume,2025-04-12 10:30,723
Guillaume,2025-04-12 10:45,723
Guillaume,2025-04-12 11:00,554
Guillaume,2025-04-12 11:15,616
Guillaume,2025-04-12 11:30,691
Guillaume,2025-04-12 11:45,992
Guillaume,2025-04-12 12:00,955
Guillaume,2025-04-12 12:15,1330
Guillaume,2025-04-12 12:30,970
Guillaume,2025-04-12 12:45,839
Guillaume,2025-04-12 13:00,775
Guillaume,2025-04-12 13:15,911
Guillaume,2025-04-12 13:30,808
Guillaume,2025-04-12 13:45,1059
Guillaume,2025-04-12 14:00,735
Guillaume,2025-04-12 14:15,477
Guillaume,2025-04-12 14:30,455
Guillaume,2025-04-12 14:45,481
Guillaume,2025-04-12 15:00,518
Guillaume,2025-04-12 15:15,897
Guillaume,2025-04-12 15:30,1388
Guillaume,2025-04-12 15:45,1114
Guillaume,2025-04-12 16:00,1263
Guillaume,2025-04-12 16:15,1209
Guillaume,2025-04-12 16:30,979
Guillaume,2025-04-12 16:45,814
Guillaume,2025-04-12 17:00,721
Guillaume,2025-04-12 17:15,1586
Guillaume,2025-04-12 17:30,504
Guillaume,2025-04-12 17:45,619
Guillaume,2025-04-12 18:00,1186
Guillaume,2025-04-12 18:15,959
Guillaume,2025-04-12 18:30,792
Guillaume,2025-04-12 18:45,524
Guillaume,2025-04-12 19:00,648
Guillaume,2025-04-12 19:15,515
Guillaume,2025-04-12 19:30,249
Guillaume,2025-04-12 19:45,95
Guillaume,2025-04-12 20:00,81
Guillaume,2025-04-12 20:15,31
Guillaume,2025-04-12 20:30,8
Guillaume,2025-04-12 20:45,0
Guillaume,2025-04-12 21:00,0
Guillaume,2025-04-12 21:15,0
Guillaume,2025-04-12 21:30,0
