Plant Name,Time,Production (W),From Grid(+)/To Grid(-) (W)
Guillaume,2025-06-14 00:00,0,0
Guillaume,2025-06-14 01:00,0,0
Guillaume,2025-06-14 02:00,0,0
Guillaume,2025-06-14 03:00,0,0
Guillaume,2025-06-14 04:00,0,0
Guillaume,2025-06-14 05:00,0,0
Guillaume,2025-06-14 06:00,0,0
Guillaume,2025-06-14 07:00,0,0
Guillaume,2025-06-14 08:00,0,0
Guillaume,2025-06-14 09:00,0,0
Guillaume,2025-06-14 09:15,246,0
Guillaume,2025-06-14 09:30,431,0
Guillaume,2025-06-14 09:45,437,0
Guillaume,2025-06-14 10:45,0,0
Guillaume,2025-06-14 11:45,0,0
Guillaume,2025-06-14 12:45,0,0
Guillaume,2025-06-14 13:45,0,0
Guillaume,2025-06-14 14:45,0,0
Guillaume,2025-06-14 15:45,0,0
Guillaume,2025-06-14 16:45,0,0
Guillaume,2025-06-14 17:45,0,0
Guillaume,2025-06-14 18:45,0,0
Guillaume,2025-06-14 19:45,0,0
Guillaume,2025-06-14 20:45,0,0
Guillaume,2025-06-14 21:45,0,0
Guillaume,2025-06-14 22:45,0,0
Guillaume,2025-06-14 23:45,0,0
