Plant Name,Time,Production (W)
Guillaume,2025-04-01 07:45,5
Guillaume,2025-04-01 08:00,20
Guillaume,2025-04-01 08:15,37
Guillaume,2025-04-01 08:30,53
Guillaume,2025-04-01 08:45,72
Guillaume,2025-04-01 09:00,110
Guillaume,2025-04-01 09:15,190
Guillaume,2025-04-01 09:30,160
Guillaume,2025-04-01 09:45,137
Guillaume,2025-04-01 10:00,142
Guillaume,2025-04-01 10:15,163
Guillaume,2025-04-01 10:30,183
Guillaume,2025-04-01 10:45,1197
Guillaume,2025-04-01 11:00,1361
Guillaume,2025-04-01 11:15,1463
Guillaume,2025-04-01 11:30,1561
Guillaume,2025-04-01 11:45,1650
Guillaume,2025-04-01 12:00,1730
Guillaume,2025-04-01 12:15,1789
Guillaume,2025-04-01 12:30,1854
Guillaume,2025-04-01 12:45,1908
Guillaume,2025-04-01 13:00,1929
Guillaume,2025-04-01 13:15,1965
Guillaume,2025-04-01 13:30,1970
Guillaume,2025-04-01 13:45,1983
Guillaume,2025-04-01 14:00,1997
Guillaume,2025-04-01 14:15,1996
Guillaume,2025-04-01 14:30,2003
Guillaume,2025-04-01 14:45,1969
Guillaume,2025-04-01 15:00,1967
Guillaume,2025-04-01 15:15,1929
Guillaume,2025-04-01 15:30,1880
Guillaume,2025-04-01 15:45,1823
Guillaume,2025-04-01 16:00,1770
Guillaume,2025-04-01 16:15,1692
Guillaume,2025-04-01 16:30,1629
Guillaume,2025-04-01 16:45,1545
Guillaume,2025-04-01 17:00,1447
Guillaume,2025-04-01 17:15,1356
Guillaume,2025-04-01 17:30,1239
Guillaume,2025-04-01 17:45,1129
Guillaume,2025-04-01 18:00,1016
Guillaume,2025-04-01 18:15,883
Guillaume,2025-04-01 18:30,739
Guillaume,2025-04-01 18:45,604
Guillaume,2025-04-01 19:00,465
Guillaume,2025-04-01 19:15,333
Guillaume,2025-04-01 19:30,213
Guillaume,2025-04-01 19:45,117
Guillaume,2025-04-01 20:00,61
Guillaume,2025-04-01 20:15,34
Guillaume,2025-04-01 20:30,13
Guillaume,2025-04-01 20:45,0
Guillaume,2025-04-01 21:00,0
Guillaume,2025-04-01 21:15,0
