Plant Name,Time,Production (W)
Guillaume,2025-04-26 07:15,0
Guillaume,2025-04-26 07:30,8
Guillaume,2025-04-26 07:45,17
Guillaume,2025-04-26 08:00,29
Guillaume,2025-04-26 08:15,53
Guillaume,2025-04-26 08:30,69
Guillaume,2025-04-26 08:45,96
Guillaume,2025-04-26 09:00,105
Guillaume,2025-04-26 09:15,138
Guillaume,2025-04-26 09:30,186
Guillaume,2025-04-26 09:45,214
Guillaume,2025-04-26 10:00,212
Guillaume,2025-04-26 10:15,122
Guillaume,2025-04-26 10:30,146
Guillaume,2025-04-26 10:45,194
Guillaume,2025-04-26 11:00,274
Guillaume,2025-04-26 11:15,291
Guillaume,2025-04-26 11:30,330
Guillaume,2025-04-26 11:45,333
Guillaume,2025-04-26 12:00,396
Guillaume,2025-04-26 12:15,360
Guillaume,2025-04-26 12:30,395
Guillaume,2025-04-26 12:45,405
Guillaume,2025-04-26 13:00,356
Guillaume,2025-04-26 13:15,362
Guillaume,2025-04-26 13:30,423
Guillaume,2025-04-26 13:45,502
Guillaume,2025-04-26 14:00,469
Guillaume,2025-04-26 14:15,537
Guillaume,2025-04-26 14:30,464
Guillaume,2025-04-26 14:45,427
Guillaume,2025-04-26 15:00,313
Guillaume,2025-04-26 15:15,70
Guillaume,2025-04-26 15:30,269
Guillaume,2025-04-26 15:45,427
Guillaume,2025-04-26 16:00,345
Guillaume,2025-04-26 16:15,224
Guillaume,2025-04-26 16:30,370
Guillaume,2025-04-26 16:45,445
Guillaume,2025-04-26 17:00,421
Guillaume,2025-04-26 17:15,377
Guillaume,2025-04-26 17:30,181
Guillaume,2025-04-26 17:45,139
Guillaume,2025-04-26 18:00,205
Guillaume,2025-04-26 18:15,235
Guillaume,2025-04-26 18:30,184
Guillaume,2025-04-26 18:45,195
Guillaume,2025-04-26 19:00,280
Guillaume,2025-04-26 19:15,338
Guillaume,2025-04-26 19:30,186
Guillaume,2025-04-26 19:45,109
Guillaume,2025-04-26 20:00,92
Guillaume,2025-04-26 20:15,83
Guillaume,2025-04-26 20:30,91
Guillaume,2025-04-26 20:45,49
Guillaume,2025-04-26 21:00,19
Guillaume,2025-04-26 21:15,0
Guillaume,2025-04-26 21:30,0
Guillaume,2025-04-26 21:45,0
